UFL,UFC,UFR,Vel_Izq,Vel_Der
2544,237,128,90,79
2533,253,126,90,79
2515,252,97,90,79
2534,234,109,90,79
2534,243,110,90,79
2549,252,111,90,79
2548,241,104,90,79
2541,252,105,90,79
2574,267,114,90,79
2572,279,102,90,79
2580,262,128,90,79
2546,290,112,90,79
2570,250,115,90,79
2561,270,109,90,79
2555,252,103,90,79
2553,259,118,90,79
2557,271,98,90,79
2576,255,115,90,79
2582,243,105,90,79
2540,265,94,90,79
2588,275,122,90,79
2545,264,106,90,79
2571,246,116,90,79
2582,269,110,90,79
2566,249,92,90,79
2568,247,115,90,79
2602,254,117,90,79
2596,250,119,90,79
2546,235,110,90,79
2567,261,112,90,79
2532,253,111,90,79
2529,244,115,90,79
2527,242,111,90,79
2524,243,106,90,79
2527,241,102,90,79
2509,253,116,90,79
2470,273,109,90,79
2526,262,110,90,79
2541,270,115,90,79
2538,272,117,90,79
2518,258,98,90,79
2509,254,115,90,79
2486,262,119,90,79
2508,251,115,90,79
2499,246,133,90,79
2516,240,139,90,79
2549,251,136,90,79
2529,273,145,90,79
2505,259,150,90,79
2515,262,150,90,79
2530,277,147,90,79
2572,274,153,90,79
2600,254,142,90,79
2576,270,135,90,79
2567,261,124,90,79
2549,254,112,90,79
2539,297,116,90,79
2540,299,131,90,79
2541,262,117,90,79
2551,237,102,90,79
2565,279,114,90,79
2606,340,100,90,79
2638,289,120,90,79
2620,266,127,90,79
2586,267,106,90,79
2604,241,108,90,79
2586,239,97,90,79
2544,264,120,90,79
2526,243,125,90,79
2531,247,118,90,79
2526,266,122,90,79
2537,257,106,90,79
2544,243,105,90,79
2551,242,114,90,79
2545,249,116,90,79
2491,248,107,90,79
2442,244,98,91,78
2488,242,114,91,78
2504,253,115,91,78
2485,264,101,91,78
2514,257,120,91,78
2533,243,113,91,78
2514,234,120,91,78
2524,230,117,91,78
2549,215,102,83,86
2524,235,115,95,74
2530,222,112,91,78
2490,229,110,91,78
2483,239,122,91,78
2473,251,105,91,78
2489,227,101,91,78
2493,227,116,91,78
2479,216,102,91,78
2501,228,100,91,78
2589,226,119,91,78
2634,225,123,91,78
2605,245,119,91,78
2608,254,116,91,78
2561,249,119,91,78
2538,215,100,83,86
2593,235,108,96,73
2551,232,95,91,78
2478,222,112,91,78
2514,205,106,83,86
2550,209,98,88,81
2543,217,108,96,73
2519,202,113,83,86
2570,217,112,96,73
2553,215,108,83,86
2533,206,123,88,81
2534,202,119,88,81
2559,207,116,88,81
2540,191,101,88,81
2516,211,125,88,81
2526,196,114,88,81
2573,188,121,88,81
2516,212,106,88,81
2515,203,126,88,81
2514,195,116,88,81
2565,190,110,88,81
2537,195,121,88,81
2518,201,112,88,81
2521,196,102,88,81
2474,194,105,88,81
2506,206,109,88,81
2449,188,120,88,81
2418,203,110,88,81
2409,185,120,88,81
2413,189,114,88,81
2470,181,109,88,81
2465,168,117,88,81
2494,182,129,88,81
2467,172,110,88,81
2469,175,123,88,81
2526,173,127,88,81
2559,174,112,88,81
2514,178,116,88,81
2554,176,126,88,81
2503,161,131,88,81
2548,169,121,88,81
2501,166,115,88,81
2522,166,134,88,81
2469,169,130,88,81
2504,178,127,88,81
2492,176,134,88,81
2531,173,121,88,81
2519,164,140,88,81
2516,147,144,88,81
2459,156,140,88,81
2473,146,128,88,81
2454,151,123,88,81
2471,158,130,88,81
2423,155,129,88,81
2412,155,147,88,81
2490,157,137,88,81
2484,155,152,88,81
2505,146,137,88,81
2421,158,140,88,81
2460,146,152,88,81
2509,137,145,88,81
2406,140,160,81,88
2388,132,162,86,83
2441,130,166,86,83
2478,132,161,86,83
2507,133,146,93,76
2510,127,165,81,88
2522,128,169,86,83
2582,132,163,86,83
2564,135,167,86,83
2496,139,170,86,83
2509,126,171,86,83
2565,133,177,86,83
2546,118,173,86,83
2547,118,186,86,83
2553,124,179,86,83
2545,124,166,86,83
2549,127,166,86,83
2553,131,169,86,83
2546,139,180,86,83
2547,123,173,86,83
2540,139,163,86,83
2540,129,168,86,83
2515,127,178,86,83
2518,137,176,86,83
2529,136,176,86,83
2531,125,168,86,83
2525,134,172,86,83
2508,133,183,86,83
2500,130,173,86,83
2493,131,172,86,83
2513,125,160,86,83
2523,118,179,86,83
2483,135,182,86,83
2486,120,170,86,83
2467,129,162,86,83
2453,117,166,86,83
2512,141,183,86,83
2503,133,171,86,83
2475,122,166,86,83
2462,126,172,86,83
2514,125,164,86,83
2511,124,175,86,83
2494,127,170,86,83
2487,137,168,86,83
2486,119,161,86,83
2513,141,170,86,83
2501,133,166,86,83
2501,116,173,86,83
2510,126,162,86,83
2521,140,173,86,83
2524,120,161,86,83
2517,124,177,86,83
2521,124,165,86,83
2537,134,167,86,83
2486,129,178,86,83
2539,131,165,86,83
2547,130,179,86,83
2534,127,170,86,83
2535,136,166,86,83
2554,142,165,86,83
2550,125,166,86,83
2594,124,163,86,83
2614,123,165,86,83
2618,120,163,86,83
2601,142,163,86,83
2606,135,168,86,83
2647,128,170,86,83
2630,140,161,86,83
2593,129,154,93,76
2586,142,160,81,88
2589,127,167,86,83
2582,138,162,86,83
2579,132,159,86,83
2575,121,162,86,83
2566,142,173,86,83
2565,131,154,93,76
2559,144,163,81,88
2570,138,165,86,83
2601,132,171,86,83
2604,130,160,86,83
2598,138,163,86,83
2600,129,156,86,83
2575,141,169,86,83
2563,142,150,93,76
2577,127,156,81,88
2583,139,157,86,83
2576,140,163,86,83
2551,138,150,93,76
2487,127,171,81,88
2514,125,162,86,83
2540,130,159,86,83
2533,131,153,93,76
2529,132,149,88,81
2512,136,152,88,81
2525,131,166,81,88
2539,133,160,86,83
2533,143,155,86,83
2498,137,148,93,76
2507,137,144,88,81
2533,142,156,81,88
2567,141,149,93,76
2547,136,157,81,88
2553,134,154,93,76
2551,135,159,81,88
2529,136,147,93,76
2513,146,147,88,81
2531,147,140,88,81
2532,139,141,88,81
2523,139,141,88,81
2517,142,148,88,81
2537,139,155,81,88
2547,134,156,86,83
2558,148,146,93,76
2550,141,158,81,88
2577,143,157,86,83
2570,146,152,93,76
2589,150,142,88,81
2596,137,146,88,81
2604,148,152,88,81
2577,137,150,88,81
2556,133,156,81,88
2557,129,162,86,83
2529,145,155,86,83
2526,148,161,86,83
2525,133,154,93,76
2505,137,159,81,88
2500,137,152,91,78
2512,140,156,81,88
2528,140,159,86,83
2550,133,153,93,76
2555,139,169,81,88
2533,140,164,86,83
2545,132,171,86,83
2519,138,167,86,83
2506,136,169,86,83
2510,135,163,86,83
2531,135,174,86,83
2535,139,161,86,83
2544,139,158,86,83
2495,134,154,93,76
2533,126,179,81,88
2539,122,165,86,83
2527,130,169,86,83
2504,124,163,86,83
2516,134,173,86,83
2521,118,175,86,83
2515,135,178,86,83
2549,130,186,86,83
2522,123,167,86,83
2499,134,182,86,83
2515,130,184,86,83
2506,130,180,86,83
2545,129,178,86,83
2523,121,185,86,83
2509,119,193,86,83
2569,131,184,86,83
2564,126,191,86,83
2544,122,184,86,83
2529,122,188,86,83
2534,131,196,86,83
2526,127,197,86,83
2531,117,188,86,83
2534,115,199,86,83
2568,122,198,86,83
2547,115,188,86,83
2565,126,199,86,83
2604,123,187,86,83
2588,125,189,86,83
2598,126,188,86,83
2563,116,194,86,83
2556,132,189,86,83
2566,121,195,86,83
2564,117,202,86,83
2575,117,188,86,83
2541,130,195,86,83
2513,125,192,86,83
2474,114,196,86,83
2483,121,199,86,83
2510,113,207,86,83
2521,111,199,86,83
2530,124,191,86,83
2474,111,184,86,83
2477,116,191,86,83
2475,132,202,86,83
2447,129,189,86,83
2458,119,193,86,83
2439,127,202,86,83
2450,117,194,86,83
2457,116,191,86,83
2409,114,193,86,83
2431,112,186,86,83
2452,119,193,86,83
2419,111,196,86,83
2454,115,193,86,83
2442,126,193,86,83
2433,109,196,86,83
2448,121,194,86,83
2443,124,193,86,83
2434,114,190,86,83
2429,118,194,86,83
2465,116,190,86,83
2462,124,194,86,83
2473,112,194,86,83
2469,123,208,86,83
2469,123,206,86,83
2429,116,197,86,83
2392,122,205,86,83
2405,114,202,86,83
2427,132,189,86,83
2410,124,190,86,83
2343,113,186,86,83
2394,118,193,86,83
2364,116,193,86,83
2387,124,203,86,83
2387,125,198,86,83
2386,118,200,86,83
2374,119,186,86,83
2414,111,197,86,83
2384,120,198,86,83
2371,119,202,86,83
2339,116,188,86,83
2358,115,185,86,83
2366,120,195,86,83
2402,127,188,86,83
2376,124,199,86,83
2401,120,198,86,83
2406,127,196,86,83
2382,118,195,86,83
2375,114,199,86,83
2409,113,202,86,83
2389,116,195,86,83
2376,120,191,86,83
2380,122,201,86,83
2398,126,198,86,83
2406,112,197,86,83
2391,123,185,86,83
2398,112,188,86,83
2418,120,193,86,83
2439,116,198,86,83
2396,119,184,86,83
2394,117,181,86,83
2406,122,191,86,83
2394,112,184,86,83
2391,114,188,86,83
2361,115,189,86,83
2395,125,181,86,83
2358,109,191,86,83
2347,116,191,86,83
2388,119,186,86,83
2406,116,184,86,83
2396,129,188,86,83
2392,116,189,86,83
2414,115,178,86,83
2414,113,188,86,83
2421,125,199,86,83
2377,117,199,86,83
2378,115,189,86,83
2394,111,197,86,83
2382,113,184,86,83
2380,117,194,86,83
2359,123,186,86,83
2331,123,188,86,83
2376,109,195,86,83
2373,123,178,86,83
2322,126,199,86,83
2321,112,198,86,83
2298,127,190,86,83
2299,125,192,86,83
2317,116,195,86,83
2306,109,187,86,83
2437,111,185,86,83
2312,112,188,86,83
2337,121,185,86,83
2300,118,186,86,83
2286,118,185,86,83
2309,123,190,86,83
2340,118,177,86,83
2303,119,191,86,83
2278,121,184,86,83
2286,118,187,86,83
2273,119,191,86,83
2235,123,187,86,83
2218,129,195,86,83
2174,122,193,86,83
2173,124,193,86,83
2106,134,198,86,83
2042,129,184,86,83
1966,112,183,86,83
1849,123,194,86,83
1733,117,190,86,83
1562,121,193,86,83
1397,129,196,78,91
1278,126,198,83,86
1146,118,195,83,86
994,124,185,83,86
883,118,194,83,86
719,117,193,83,86
515,131,198,83,86
364,142,191,83,86
293,135,183,83,86
268,130,185,83,86
251,133,200,83,86
233,134,189,83,86
230,139,183,83,86
221,133,188,83,86
226,133,188,83,86
212,139,196,83,86
218,141,186,83,86
207,145,185,83,86
210,147,190,83,86
203,141,186,83,86
204,145,180,83,86
199,139,185,83,86
199,151,182,83,86
198,146,189,83,86
200,139,185,83,86
198,150,192,83,86
194,153,195,83,86
190,145,190,83,86
196,149,200,83,86
186,150,187,83,86
185,158,194,83,86
197,160,184,83,86
177,156,197,83,86
177,168,186,83,86
193,170,199,83,86
185,162,187,83,86
185,165,193,83,86
191,171,193,83,86
187,175,198,83,86
178,175,189,83,86
194,173,184,83,86
183,170,188,83,86
180,167,194,83,86
176,182,199,83,86
182,171,197,83,86
187,172,184,83,86
194,173,195,83,86
174,174,199,83,86
182,174,199,83,86
189,169,200,83,86
182,182,188,83,86
189,171,198,83,86
183,177,187,83,86
177,179,187,83,86
188,178,190,83,86
183,178,195,83,86
177,169,187,83,86
187,171,188,83,86
184,166,185,83,86
184,174,201,83,86
178,170,185,83,86
185,168,198,83,86
174,169,193,83,86
182,165,196,83,86
180,174,195,83,86
182,175,189,83,86
175,175,186,83,86
194,161,181,83,86
180,168,184,83,86
179,163,183,83,86
182,165,197,83,86
195,160,194,83,86
180,163,191,83,86
183,165,186,83,86
190,158,194,83,86
183,156,191,83,86
184,151,185,83,86
185,159,193,83,86
187,156,200,83,86
184,150,189,83,86
187,146,198,83,86
190,158,193,83,86
187,146,196,83,86
179,162,181,83,86
185,154,187,83,86
201,151,199,83,86
192,152,196,83,86
195,146,186,83,86
191,149,182,83,86
197,134,179,83,86
190,148,183,83,86
199,146,190,83,86
205,145,183,83,86
205,139,187,83,86
201,140,185,83,86
209,134,185,83,86
211,146,193,83,86
215,137,186,83,86
227,146,180,83,86
228,139,182,83,86
228,134,187,83,86
228,131,188,83,86
234,136,185,83,86
269,138,186,83,86
269,124,190,83,86
313,134,188,83,86
395,122,190,83,86
525,134,196,83,86
547,133,195,83,86
699,123,178,83,86
946,120,189,83,86
1068,126,191,83,86
1154,138,188,83,86
1263,137,194,83,86
1341,131,185,83,86
1411,121,182,83,86
1543,120,195,91,78
1697,121,190,86,83
1804,136,202,86,83
1924,118,201,86,83
1995,120,186,86,83
2036,118,188,86,83
2101,115,200,86,83
2149,130,183,86,83
2146,125,193,86,83
2168,126,191,86,83
2209,123,187,86,83
2197,116,186,86,83
2185,125,186,86,83
2230,116,195,86,83
2249,122,193,86,83
2298,127,193,86,83
2325,110,197,86,83
2290,119,184,86,83
2331,122,196,86,83
2356,123,188,86,83
2352,116,197,86,83
2384,114,185,86,83
2383,127,183,86,83
2430,105,188,86,83
2438,130,197,86,83
2434,117,186,86,83
2435,119,185,86,83
2441,122,191,86,83
2445,120,193,86,83
2442,109,184,86,83
2450,115,182,86,83
2453,120,183,86,83
2469,119,198,86,83
2456,119,197,86,83
2446,121,197,86,83
2414,125,196,86,83
2426,134,179,86,83
2422,110,190,86,83
2457,117,190,86,83
2457,110,193,86,83
2437,125,186,86,83
2443,120,185,86,83
2466,112,193,86,83
2459,133,193,86,83
2414,117,180,86,83
2389,119,201,86,83
2386,129,189,86,83
2405,119,194,86,83
2408,126,199,86,83
2365,134,179,86,83
2357,124,190,86,83
2396,125,186,86,83
2374,115,185,86,83
2365,113,205,86,83
2387,127,187,86,83
2352,112,201,86,83
2380,116,189,86,83
2416,120,200,86,83
2479,119,176,86,83
2451,121,187,86,83
2483,114,187,86,83
2442,130,195,86,83
2465,124,191,86,83
2446,126,191,86,83
2400,130,192,86,83
2409,119,194,86,83
2373,121,186,86,83
2363,126,198,86,83
2375,121,184,86,83
2366,132,196,86,83
2386,117,199,86,83
2367,123,194,86,83
2354,114,177,86,83
2348,126,180,86,83
2344,118,192,86,83
2346,118,183,86,83
2419,122,201,86,83
2412,109,190,86,83
2381,122,193,86,83
2389,129,196,86,83
2409,117,190,86,83
2373,121,192,86,83
2357,120,186,86,83
2358,129,189,86,83
2352,130,194,86,83
2350,117,185,86,83
2319,127,179,86,83
2320,130,186,86,83
2302,133,182,86,83
2335,125,185,86,83
2373,131,176,86,83
2387,126,183,86,83
2349,125,179,86,83
2403,137,178,86,83
2389,136,162,86,83
2367,126,170,86,83
2399,132,156,86,83
2426,136,156,86,83
2500,145,157,86,83
2475,152,147,93,76
2441,154,140,88,81
2422,163,121,88,81
2448,168,133,88,81
2409,170,119,88,81
2452,179,120,88,81
2500,173,123,88,81
2458,189,119,88,81
2469,194,113,88,81
2478,198,120,88,81
2512,204,110,88,81
2511,212,109,88,81
2514,204,110,88,81
2486,228,121,96,73
2510,224,114,91,78
2566,221,108,91,78
2637,219,101,91,78
2681,229,113,91,78
2648,259,105,91,78
2663,238,110,91,78
2652,230,115,91,78
2670,227,107,91,78
2686,230,106,91,78
2690,238,112,91,78
2664,223,107,91,78
2694,225,121,91,78
2690,225,114,91,78
2649,225,114,91,78
2613,240,118,91,78
2632,263,113,91,78
2644,276,117,91,78
2646,265,111,91,78
2639,238,105,91,78
2629,231,120,91,78
2625,239,114,91,78
2615,234,125,91,78
2573,229,125,91,78
2543,238,134,91,78
2521,270,140,91,78
2514,252,154,91,78
2504,240,153,91,78
2614,240,152,91,78
2605,239,139,91,78
2616,257,132,91,78
2609,237,121,91,78
2607,258,109,91,78
2616,276,107,91,78
2618,274,111,91,78
2639,271,112,91,78
2614,258,115,91,78
2614,283,111,91,78
2639,269,112,91,78
2634,266,114,91,78
2654,258,102,91,78
2659,240,103,91,78
2662,263,106,91,78
2656,259,114,91,78
2651,262,110,91,78
2657,251,115,91,78
2667,273,108,91,78
2665,290,119,91,78
2655,261,116,91,78
2644,255,116,91,78
2647,255,115,91,78
2656,261,121,91,78
2654,250,104,91,78
2662,245,119,91,78
2670,227,115,91,78
2657,249,111,91,78
2675,236,113,91,78
2654,239,108,91,78
2655,237,119,91,78
2648,238,110,91,78
2639,224,117,91,78
2644,219,121,91,78
2654,215,118,83,86
2639,202,106,88,81
2639,200,119,88,81
2633,202,111,88,81
2636,197,122,88,81
2635,188,115,88,81
2630,195,117,88,81
2626,187,104,88,81
2621,190,117,88,81
2619,180,111,88,81
2617,191,114,88,81
2615,193,120,88,81
2599,187,112,88,81
2585,184,122,88,81
2564,188,119,88,81
2570,179,123,88,81
2566,189,116,88,81
2515,190,108,88,81
2531,191,114,88,81
2540,177,106,88,81
2525,179,118,88,81
2512,188,114,88,81
2527,187,112,88,81
2461,186,113,88,81
2492,182,119,88,81
2478,199,110,88,81
2450,187,118,88,81
2455,194,118,88,81
2444,204,111,88,81
2445,197,113,88,81
2480,196,117,88,81
2495,217,112,96,73
2482,208,101,83,86
2459,215,116,88,81
2444,212,107,88,81
2430,208,113,88,81
2466,218,106,96,73
2477,214,113,83,86
2485,218,103,96,73
2454,215,110,83,86
2450,229,104,96,73
2444,216,123,91,78
2440,230,112,91,78
2408,221,113,91,78
2401,227,108,91,78
2418,236,116,91,78
2373,246,115,91,78
2383,258,107,91,78
2333,257,109,91,78
2353,240,118,91,78
2337,246,107,91,78
2341,237,114,91,78
2229,222,111,91,78
2347,243,115,91,78
2420,247,117,91,78
2399,241,110,91,78
2409,240,131,91,78
2390,245,116,91,78
2394,238,105,91,78
2379,232,113,91,78
2347,233,110,91,78
2387,233,120,91,78
2423,237,125,91,78
2416,229,117,91,78
2443,244,116,91,78
2434,225,119,91,78
2463,240,124,91,78
2476,237,125,91,78
2494,221,141,91,78
2479,231,151,91,78
2515,252,151,91,78
2575,246,139,91,78
2571,249,124,91,78
2548,254,108,91,78
2540,251,117,91,78
2556,229,109,91,78
2522,236,119,91,78
2479,227,104,91,78
2464,230,110,91,78
2479,242,106,91,78
2516,246,117,91,78
2505,244,106,91,78
2505,237,104,91,78
2544,253,116,91,78
2564,238,114,91,78
2553,232,107,91,78
2566,242,113,91,78
2580,243,113,91,78
2563,236,116,91,78
2567,221,109,91,78
2586,216,108,91,78
2604,215,112,83,86
2558,222,107,96,73
2556,223,106,91,78
2572,217,112,91,78
2574,241,120,91,78
2585,231,106,91,78
2598,214,105,83,86
2604,223,107,96,73
2588,220,113,91,78
2600,229,109,91,78
2627,225,112,91,78
2625,234,109,91,78
2613,215,116,83,86
2599,225,111,96,73
2585,220,108,91,78
2574,229,107,91,78
2583,230,109,91,78
2585,231,108,91,78
2572,236,116,91,78
2581,226,111,91,78
2597,229,122,91,78
2591,228,114,91,78
2553,230,113,91,78
2489,247,114,91,78
2556,237,107,91,78
2543,237,112,91,78
2538,236,101,91,78
2542,226,111,91,78
2495,222,123,91,78
2557,228,115,91,78
2504,233,113,91,78
2513,224,110,91,78
2526,215,109,83,86
2493,214,114,88,81
2531,231,117,96,73
2522,215,111,83,86
2546,235,106,96,73
2544,226,107,91,78
2535,235,113,91,78
2509,238,120,91,78
2547,250,111,91,78
2499,240,111,91,78
2484,232,117,91,78
2505,241,101,91,78
2480,245,103,91,78
2534,229,102,91,78
2563,233,117,91,78
2546,239,103,91,78
2492,250,119,91,78
2511,224,122,91,78
2526,222,107,91,78
2473,226,107,91,78
2505,243,116,91,78
2499,243,109,91,78
2517,250,107,91,78
2515,238,111,91,78
2463,242,116,91,78
2493,237,109,91,78
2498,229,118,91,78
2494,235,109,91,78
2557,234,105,91,78
2578,234,115,91,78
2609,244,127,91,78
2601,241,129,91,78
2594,243,132,91,78
2573,258,144,91,78
2567,244,152,91,78
2522,215,179,-255,255
2480,231,143,255,-255
2474,241,150,91,78
2472,241,133,91,78
2492,252,124,91,78
2514,247,116,91,78
2522,239,124,91,78
2465,221,109,91,78
2439,223,118,91,78
2464,218,117,91,78
2483,225,113,91,78
2502,235,117,91,78
2503,234,106,91,78
2518,256,105,91,78
2516,233,103,91,78
2497,233,115,91,78
2483,230,111,91,78
2488,246,104,91,78
2502,231,110,91,78
2455,241,112,91,78
2505,240,108,91,78
2524,229,109,91,78
2499,234,117,91,78
2517,241,103,91,78
2544,248,106,91,78
2537,246,119,91,78
2524,237,111,91,78
2535,248,109,91,78
2546,229,112,91,78
2530,226,115,91,78
2523,229,110,91,78
2503,222,122,91,78
2487,230,112,91,78
2510,220,116,91,78
2523,232,111,91,78
2454,234,119,91,78
2397,226,113,91,78
2463,237,105,91,78
2522,235,121,91,78
2527,226,110,91,78
2510,234,111,91,78
2517,232,117,91,78
2517,222,119,91,78
2518,226,112,91,78
2487,241,112,91,78
2512,237,112,91,78
2498,251,110,91,78
2496,239,112,91,78
2520,226,119,91,78
2507,242,118,91,78
2517,233,121,91,78
2483,222,112,91,78
2513,223,104,91,78
2505,230,111,91,78
2462,223,115,91,78
2469,214,110,83,86
2481,219,107,96,73
2471,220,108,91,78
2428,225,115,91,78
2491,222,116,91,78
2520,220,115,91,78
2530,235,112,91,78
2501,240,104,91,78
2523,240,113,91,78
2541,222,117,91,78
2546,233,114,91,78
2538,235,106,91,78
2506,231,115,91,78
2532,237,110,91,78
2517,241,117,91,78
2517,248,109,91,78
2551,234,114,91,78
2534,238,114,91,78
2544,249,116,91,78
2555,234,122,91,78
2572,249,122,91,78
2551,255,114,91,78
2541,245,129,91,78
2553,250,126,91,78
2579,245,137,91,78
2547,235,137,91,78
2561,252,154,91,78
2567,264,154,91,78
2528,286,149,91,78
2503,276,147,91,78
2497,258,119,91,78
2510,269,110,91,78
2475,265,105,91,78
2508,277,105,91,78
2505,303,105,91,78
2483,260,109,91,78
2482,255,121,91,78
2487,258,109,91,78
2494,242,119,91,78
2471,261,107,91,78
2485,257,111,91,78
2476,254,113,91,78
2490,241,104,91,78
2498,241,105,91,78
2495,251,103,91,78
2481,236,107,91,78
2459,247,122,91,78
2484,246,113,91,78
2502,239,107,91,78
2500,226,121,91,78
2505,216,116,91,78
2516,202,114,83,86
2511,195,111,88,81
2490,190,116,88,81
2438,182,113,88,81
2434,160,123,88,81
2425,161,129,88,81
2456,155,123,88,81
2381,147,131,88,81
2511,145,142,88,81
2449,140,135,88,81
2448,134,150,88,81
2436,138,155,81,88
2454,128,162,86,83
2460,131,169,86,83
2475,122,166,86,83
2434,121,177,86,83
2450,132,188,86,83
2472,119,179,86,83
2472,111,183,86,83
2487,122,187,86,83
2488,127,180,86,83
2449,124,191,86,83
2438,113,183,86,83
2458,126,191,86,83
2481,126,185,86,83
2500,114,175,86,83
2487,124,181,86,83
2508,126,184,86,83
2502,111,184,86,83
2483,120,183,86,83
2513,124,190,86,83
2471,116,189,86,83
2478,123,185,86,83
2510,124,189,86,83
2486,113,198,86,83
2465,120,186,86,83
2449,117,183,86,83
2477,123,182,86,83
2476,118,188,86,83
2471,116,185,86,83
2500,115,198,86,83
2490,117,187,86,83
2492,118,187,86,83
2466,113,184,86,83
2461,120,193,86,83
2470,129,197,86,83
2478,118,190,86,83
2499,122,193,86,83
2491,117,198,86,83
2486,122,186,86,83
2480,127,185,86,83
2470,134,185,86,83
2499,132,187,86,83
2486,108,181,86,83
2490,114,195,86,83
2505,117,187,86,83
2525,115,186,86,83
2488,126,194,86,83
2438,119,191,86,83
2478,117,197,86,83
2458,133,188,86,83
2458,131,185,86,83
2461,115,188,86,83
2433,129,191,86,83
2437,125,191,86,83
2459,113,195,86,83
2473,121,189,86,83
2477,119,187,86,83
2460,113,185,86,83
2488,118,182,86,83
2470,125,189,86,83
2467,111,180,86,83
2458,129,181,86,83
2512,126,192,86,83
2487,122,193,86,83
2484,123,190,86,83
2492,119,195,86,83
2461,110,181,86,83
2518,128,179,86,83
2491,118,193,86,83
2469,126,190,86,83
2490,134,181,86,83
2454,122,184,86,83
2483,122,183,86,83
2494,122,188,86,83
2483,116,183,86,83
2476,119,188,86,83
2484,125,190,86,83
2466,129,198,86,83
2453,120,185,86,83
2466,119,187,86,83
2497,117,184,86,83
2471,112,188,86,83
2473,131,192,86,83
2479,119,197,86,83
2473,123,190,86,83
2461,120,199,86,83
2455,124,190,86,83
2458,119,192,86,83
2438,119,189,86,83
2458,120,196,86,83
2434,111,191,86,83
2445,116,192,86,83
2428,121,193,86,83
2418,112,195,86,83
2407,130,197,86,83
2423,119,192,86,83
2441,125,190,86,83
2413,114,191,86,83
2400,124,192,86,83
2407,120,188,86,83
2429,114,187,86,83
2412,125,187,86,83
2421,121,198,86,83
2443,125,188,86,83
2398,119,191,86,83
2421,124,188,86,83
2422,112,186,86,83
2428,125,187,86,83
2439,125,186,86,83
2456,124,186,86,83
2424,120,193,86,83
2457,116,183,86,83
2450,115,190,86,83
2435,123,189,86,83
2436,128,203,86,83
2411,120,196,86,83
2388,113,193,86,83
2410,121,195,86,83
2402,119,190,86,83
2391,114,189,86,83
2394,131,185,86,83
2361,114,195,86,83
2344,125,196,86,83
2275,124,197,86,83
2187,120,190,86,83
2104,122,189,86,83
1958,120,198,86,83
1738,119,182,86,83
1513,122,187,86,83
1036,135,189,78,91
629,125,197,83,86
318,124,196,83,86
233,124,197,83,86
219,138,187,83,86
207,137,187,83,86
196,153,197,83,86
190,159,195,83,86
186,159,203,83,86
188,174,189,83,86
177,173,195,83,86
188,181,189,83,86
177,179,192,83,86
180,197,194,83,86
178,214,187,83,86
183,219,188,76,93
174,218,187,81,88
186,243,190,81,88
180,251,195,81,88
185,254,192,81,88
180,250,198,81,88
176,258,188,81,88
177,264,198,81,88
185,273,191,81,88
176,265,188,81,88
181,260,190,81,88
182,270,188,81,88
181,273,196,81,88
178,252,195,81,88
182,245,192,81,88
177,247,191,81,88
178,241,185,81,88
178,232,195,81,88
184,240,192,81,88
181,248,188,81,88
181,234,189,81,88
185,257,184,81,88
177,235,191,81,88
188,259,197,81,88
179,257,189,81,88
180,253,186,81,88
189,267,192,81,88
192,245,193,81,88
197,258,197,81,88
212,254,196,81,88
265,245,196,81,88
970,235,194,81,88
1255,267,191,81,88
252,258,197,81,88
197,257,196,81,88
190,259,194,81,88
173,263,200,81,88
180,258,195,81,88
174,258,180,81,88
178,240,187,81,88
177,254,194,81,88
184,258,187,81,88
188,261,197,81,88
181,247,195,81,88
178,237,188,81,88
177,247,193,81,88
183,236,191,81,88
187,222,192,81,88
182,217,192,81,88
179,205,187,88,81
172,195,182,83,86
186,194,183,83,86
178,181,189,83,86
180,163,189,83,86
177,168,187,83,86
181,153,190,83,86
184,137,190,83,86
198,141,191,83,86
209,132,187,83,86
217,134,186,83,86
242,123,183,83,86
391,131,183,83,86
802,114,180,83,86
1220,118,201,83,86
1534,117,185,91,78
1821,114,184,86,83
1927,125,192,86,83
2057,120,191,86,83
2225,124,195,86,83
2317,112,196,86,83
2341,117,202,86,83
2314,119,192,86,83
2263,113,188,86,83
2232,122,190,86,83
2220,126,194,86,83
2234,125,190,86,83
2234,115,190,86,83
2231,115,186,86,83
2277,121,185,86,83
2244,125,187,86,83
2220,138,177,86,83
2201,120,183,86,83
2255,117,180,86,83
2252,106,175,86,83
2255,119,190,86,83
2271,124,184,86,83
2196,138,194,86,83
2160,117,184,86,83
2039,122,179,86,83
1960,124,197,86,83
1921,124,186,86,83
1775,114,189,86,83
1594,121,178,86,83
1252,126,185,78,91
915,126,192,83,86
626,130,188,83,86
281,129,198,83,86
247,132,198,83,86
223,124,197,83,86
215,124,191,83,86
198,135,180,83,86
186,135,189,83,86
184,138,193,83,86
191,135,188,83,86
185,147,179,83,86
179,150,185,83,86
178,155,187,83,86
180,173,187,83,86
173,177,177,83,86
187,178,183,83,86
188,184,188,83,86
185,189,190,83,86
184,194,182,83,86
178,210,184,83,86
185,223,180,76,93
180,222,192,81,88
185,231,194,81,88
184,229,179,81,88
181,240,177,81,88
180,244,183,81,88
177,243,180,81,88
186,244,181,81,88
191,246,188,81,88
190,230,188,81,88
186,238,193,81,88
177,226,186,81,88
178,229,201,81,88
186,244,188,81,88
183,237,194,81,88
185,261,188,81,88
